date,store_id,item_id,ingredient_name,waste_type,waste_qty,waste_value
2024-03-10,MIL-05,PES-01,Pesce branzino (kg),Sovraproduzione,0.76,18.24
2024-03-10,MIL-06,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.42,9.24
2024-03-10,MIL-06,FUN-01,Funghi porcini (kg),Errore Comanda,1.88,52.64
2024-03-10,MIL-06,SAL-01,Salame piccante (kg),Sfrido,0.30,5.40
2024-03-10,MIL-06,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.92,42.24
2024-03-10,MIL-07,FUN-01,Funghi porcini (kg),Deteriorato,0.17,4.76
2024-03-10,MIL-07,OLI-01,Olio EVO (lt),Errore Comanda,1.50,18.00
2024-03-10,MIL-07,OLI-01,Olio EVO (lt),Sfrido,0.95,11.40
2024-03-10,MIL-08,SAL-01,Salame piccante (kg),Errore Comanda,1.43,25.74
2024-03-10,MIL-08,SAL-01,Salame piccante (kg),Sovraproduzione,1.67,30.06
2024-03-10,MIL-09,VER-01,Verdure miste (kg),Errore Comanda,1.22,4.27
2024-03-10,MIL-10,PRO-01,Prosciutto crudo (kg),Deteriorato,0.61,13.42
2024-03-10,MIL-10,MOZZ-01,Mozzarella (kg),Sovraproduzione,0.31,2.63
2024-03-10,MIL-10,CAR-01,Carne manzo (kg),Errore Comanda,1.83,33.86
2024-03-11,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,1.87,52.36
2024-03-11,MIL-01,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.90,41.80
2024-03-11,MIL-01,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.49,4.77
2024-03-11,MIL-01,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.81,39.82
2024-03-11,MIL-02,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.66,5.31
2024-03-11,MIL-02,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.28,6.16
2024-03-11,MIL-02,VER-01,Verdure miste (kg),Deteriorato,0.61,2.13
2024-03-11,MIL-03,SAL-01,Salame piccante (kg),Scaduto,1.93,34.74
2024-03-11,MIL-03,TOM-01,Pomodoro San Marzano (kg),Sfrido,1.49,4.77
2024-03-11,MIL-03,CAR-01,Carne manzo (kg),Sfrido,1.06,19.61
2024-03-11,MIL-04,SAL-01,Salame piccante (kg),Errore Comanda,1.31,23.58
2024-03-11,MIL-05,MOZZ-01,Mozzarella (kg),Deteriorato,1.11,9.44
2024-03-11,MIL-05,PES-01,Pesce branzino (kg),Deteriorato,1.85,44.40
2024-03-11,MIL-05,MOZZ-01,Mozzarella (kg),Scaduto,0.61,5.18
2024-03-11,MIL-06,OLI-01,Olio EVO (lt),Errore Comanda,0.14,1.68
2024-03-11,MIL-06,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.74,38.28
2024-03-11,MIL-06,MOZZ-01,Mozzarella (kg),Errore Comanda,1.04,8.84
2024-03-11,MIL-06,CAR-01,Carne manzo (kg),Sovraproduzione,1.96,36.26
2024-03-11,MIL-07,PES-01,Pesce branzino (kg),Deteriorato,2.08,49.92
2024-03-11,MIL-07,OLI-01,Olio EVO (lt),Scaduto,1.34,16.08
2024-03-11,MIL-07,PRO-01,Prosciutto crudo (kg),Deteriorato,1.95,42.90
2024-03-11,MIL-07,CAR-01,Carne manzo (kg),Scaduto,1.05,19.43
2024-03-11,MIL-08,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.15,3.68
2024-03-11,MIL-08,SAL-01,Salame piccante (kg),Deteriorato,0.59,10.62
2024-03-11,MIL-08,PES-01,Pesce branzino (kg),Scaduto,1.78,42.72
2024-03-11,MIL-09,SAL-01,Salame piccante (kg),Sovraproduzione,1.99,35.82
2024-03-11,MIL-09,FAR-01,Farina tipo 00 (kg),Deteriorato,0.52,0.42
2024-03-11,MIL-09,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.82,0.66
2024-03-11,MIL-09,PRO-01,Prosciutto crudo (kg),Deteriorato,0.81,17.82
2024-03-11,MIL-10,PRO-01,Prosciutto crudo (kg),Errore Comanda,1.53,33.66
2024-03-12,MIL-01,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.60,1.28
2024-03-12,MIL-01,MOZZ-01,Mozzarella (kg),Errore Comanda,0.93,7.91
2024-03-12,MIL-01,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.72,1.38
2024-03-12,MIL-01,CAR-01,Carne manzo (kg),Errore Comanda,0.21,3.88
2024-03-12,MIL-02,MOZZ-01,Mozzarella (kg),Errore Comanda,1.59,13.52
2024-03-12,MIL-02,MOZZ-01,Mozzarella (kg),Sovraproduzione,1.23,10.46
2024-03-12,MIL-03,VER-01,Verdure miste (kg),Sovraproduzione,0.67,2.35
2024-03-12,MIL-04,CAR-01,Carne manzo (kg),Deteriorato,0.61,11.29
2024-03-12,MIL-05,FUN-01,Funghi porcini (kg),Sovraproduzione,2.10,58.80
2024-03-12,MIL-06,CAR-01,Carne manzo (kg),Sovraproduzione,1.26,23.31
2024-03-12,MIL-06,CAR-01,Carne manzo (kg),Errore Comanda,1.02,18.87
2024-03-12,MIL-07,FUN-01,Funghi porcini (kg),Sovraproduzione,1.22,34.16
2024-03-12,MIL-07,OLI-01,Olio EVO (lt),Errore Comanda,1.58,18.96
2024-03-12,MIL-07,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.16,3.71
2024-03-12,MIL-07,PES-01,Pesce branzino (kg),Errore Comanda,1.05,25.20
2024-03-12,MIL-08,FUN-01,Funghi porcini (kg),Errore Comanda,0.11,3.08
2024-03-12,MIL-08,CAR-01,Carne manzo (kg),Sovraproduzione,0.51,9.44
2024-03-12,MIL-08,VER-01,Verdure miste (kg),Errore Comanda,1.66,5.81
2024-03-12,MIL-08,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.28,4.10
2024-03-12,MIL-09,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.67,2.14
2024-03-12,MIL-10,SAL-01,Salame piccante (kg),Sovraproduzione,0.99,17.82
2024-03-12,MIL-10,FAR-01,Farina tipo 00 (kg),Sfrido,2.01,1.61
2024-03-12,MIL-10,SAL-01,Salame piccante (kg),Errore Comanda,1.75,31.50
2024-03-12,MIL-10,PRO-01,Prosciutto crudo (kg),Deteriorato,0.35,7.70
2024-03-13,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,1.33,37.24
2024-03-13,MIL-01,SAL-01,Salame piccante (kg),Deteriorato,0.40,7.20
2024-03-13,MIL-01,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.79,2.53
2024-03-13,MIL-01,FUN-01,Funghi porcini (kg),Deteriorato,1.40,39.20
2024-03-13,MIL-02,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.61,13.42
2024-03-13,MIL-02,SAL-01,Salame piccante (kg),Sovraproduzione,0.36,6.48
2024-03-13,MIL-02,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.17,0.14
2024-03-13,MIL-03,OLI-01,Olio EVO (lt),Deteriorato,0.74,8.88
2024-03-13,MIL-03,VER-01,Verdure miste (kg),Deteriorato,0.36,1.26
2024-03-13,MIL-03,CAR-01,Carne manzo (kg),Sfrido,0.23,4.25
2024-03-13,MIL-04,PRO-01,Prosciutto crudo (kg),Deteriorato,1.82,40.04
2024-03-13,MIL-04,OLI-01,Olio EVO (lt),Scaduto,1.31,15.72
2024-03-13,MIL-04,CAR-01,Carne manzo (kg),Errore Comanda,1.56,28.86
2024-03-13,MIL-05,VER-01,Verdure miste (kg),Sfrido,2.06,7.21
2024-03-13,MIL-05,FUN-01,Funghi porcini (kg),Scaduto,1.94,54.32
2024-03-13,MIL-05,CAR-01,Carne manzo (kg),Sfrido,1.80,33.30
2024-03-13,MIL-05,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.45,1.44
2024-03-13,MIL-06,PES-01,Pesce branzino (kg),Sfrido,1.13,27.12
2024-03-13,MIL-06,SAL-01,Salame piccante (kg),Sovraproduzione,0.26,4.68
2024-03-13,MIL-07,PES-01,Pesce branzino (kg),Sovraproduzione,1.13,27.12
2024-03-13,MIL-07,SAL-01,Salame piccante (kg),Sovraproduzione,1.60,28.80
2024-03-13,MIL-07,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.92,20.24
2024-03-13,MIL-08,PRO-01,Prosciutto crudo (kg),Deteriorato,1.65,36.30
2024-03-13,MIL-08,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.64,2.05
2024-03-13,MIL-08,PES-01,Pesce branzino (kg),Sovraproduzione,1.78,42.72
2024-03-13,MIL-09,MOZZ-01,Mozzarella (kg),Deteriorato,0.69,5.86
2024-03-13,MIL-09,VER-01,Verdure miste (kg),Deteriorato,1.24,4.34
2024-03-13,MIL-09,CAR-01,Carne manzo (kg),Deteriorato,0.53,9.80
2024-03-13,MIL-09,PES-01,Pesce branzino (kg),Errore Comanda,1.52,36.48
2024-03-13,MIL-10,PRO-01,Prosciutto crudo (kg),Scaduto,1.50,33.00
2024-03-13,MIL-10,FUN-01,Funghi porcini (kg),Sovraproduzione,0.85,23.80
2024-03-13,MIL-10,CAR-01,Carne manzo (kg),Deteriorato,1.80,33.30
2024-03-13,MIL-10,FUN-01,Funghi porcini (kg),Sovraproduzione,1.75,49.00
2024-03-14,MIL-01,SAL-01,Salame piccante (kg),Deteriorato,1.01,18.18
2024-03-14,MIL-01,CAR-01,Carne manzo (kg),Deteriorato,1.87,34.59
2024-03-14,MIL-01,OLI-01,Olio EVO (lt),Scaduto,1.07,12.84
2024-03-14,MIL-02,PES-01,Pesce branzino (kg),Deteriorato,0.64,15.36
2024-03-14,MIL-02,SAL-01,Salame piccante (kg),Sfrido,1.32,23.76
2024-03-14,MIL-02,PRO-01,Prosciutto crudo (kg),Sovraproduzione,1.09,23.98
2024-03-14,MIL-02,PES-01,Pesce branzino (kg),Deteriorato,0.46,11.04
2024-03-14,MIL-03,VER-01,Verdure miste (kg),Sfrido,0.89,3.12
2024-03-14,MIL-04,FUN-01,Funghi porcini (kg),Deteriorato,1.12,31.36
2024-03-14,MIL-04,MOZZ-01,Mozzarella (kg),Scaduto,0.43,3.65
2024-03-14,MIL-04,PRO-01,Prosciutto crudo (kg),Scaduto,0.67,14.74
2024-03-14,MIL-04,MOZZ-01,Mozzarella (kg),Deteriorato,1.18,10.03
2024-03-14,MIL-05,CAR-01,Carne manzo (kg),Sovraproduzione,1.58,29.23
2024-03-14,MIL-05,OLI-01,Olio EVO (lt),Sovraproduzione,0.23,2.76
2024-03-14,MIL-05,SAL-01,Salame piccante (kg),Deteriorato,0.61,10.98
2024-03-14,MIL-06,SAL-01,Salame piccante (kg),Sovraproduzione,0.86,15.48
2024-03-14,MIL-06,PES-01,Pesce branzino (kg),Sfrido,0.51,12.24
2024-03-14,MIL-06,VER-01,Verdure miste (kg),Errore Comanda,1.34,4.69
2024-03-14,MIL-07,PES-01,Pesce branzino (kg),Scaduto,0.54,12.96
2024-03-14,MIL-07,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.33,7.26
2024-03-14,MIL-08,CAR-01,Carne manzo (kg),Errore Comanda,1.80,33.30
2024-03-14,MIL-08,FUN-01,Funghi porcini (kg),Sfrido,0.53,14.84
2024-03-14,MIL-09,FUN-01,Funghi porcini (kg),Deteriorato,1.59,44.52
2024-03-14,MIL-09,CAR-01,Carne manzo (kg),Errore Comanda,1.33,24.61
2024-03-14,MIL-10,FUN-01,Funghi porcini (kg),Scaduto,0.10,2.80
2024-03-15,MIL-01,MOZZ-01,Mozzarella (kg),Deteriorato,1.74,14.79
2024-03-15,MIL-01,SAL-01,Salame piccante (kg),Sovraproduzione,0.26,4.68
2024-03-15,MIL-01,MOZZ-01,Mozzarella (kg),Scaduto,1.08,9.18
2024-03-15,MIL-02,PRO-01,Prosciutto crudo (kg),Scaduto,0.32,7.04
2024-03-15,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,2.01,6.43
2024-03-15,MIL-02,FAR-01,Farina tipo 00 (kg),Deteriorato,1.98,1.58
2024-03-15,MIL-02,PES-01,Pesce branzino (kg),Errore Comanda,0.46,11.04
2024-03-15,MIL-03,FAR-01,Farina tipo 00 (kg),Sfrido,0.56,0.45
2024-03-15,MIL-04,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.55,1.24
2024-03-15,MIL-05,FAR-01,Farina tipo 00 (kg),Scaduto,1.87,1.50
2024-03-15,MIL-05,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.84,2.69
2024-03-15,MIL-05,VER-01,Verdure miste (kg),Scaduto,1.58,5.53
2024-03-15,MIL-06,FAR-01,Farina tipo 00 (kg),Errore Comanda,0.58,0.46
2024-03-15,MIL-06,FAR-01,Farina tipo 00 (kg),Errore Comanda,1.07,0.86
2024-03-15,MIL-07,FAR-01,Farina tipo 00 (kg),Scaduto,0.38,0.30
2024-03-15,MIL-07,PES-01,Pesce branzino (kg),Sovraproduzione,1.08,25.92
2024-03-15,MIL-07,SAL-01,Salame piccante (kg),Errore Comanda,1.35,24.30
2024-03-15,MIL-08,CAR-01,Carne manzo (kg),Scaduto,1.66,30.71
2024-03-15,MIL-08,CAR-01,Carne manzo (kg),Deteriorato,1.72,31.82
2024-03-15,MIL-08,PRO-01,Prosciutto crudo (kg),Deteriorato,0.54,11.88
2024-03-15,MIL-08,MOZZ-01,Mozzarella (kg),Errore Comanda,1.74,14.79
2024-03-15,MIL-09,FUN-01,Funghi porcini (kg),Scaduto,0.74,20.72
2024-03-15,MIL-09,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.57,12.54
2024-03-15,MIL-09,TOM-01,Pomodoro San Marzano (kg),Sfrido,2.07,6.62
2024-03-15,MIL-09,OLI-01,Olio EVO (lt),Scaduto,0.13,1.56
2024-03-15,MIL-10,PES-01,Pesce branzino (kg),Scaduto,0.12,2.88
2024-03-15,MIL-10,PES-01,Pesce branzino (kg),Errore Comanda,1.91,45.84
2024-03-16,MIL-01,TOM-01,Pomodoro San Marzano (kg),Scaduto,1.26,4.03
2024-03-16,MIL-02,FUN-01,Funghi porcini (kg),Scaduto,1.56,43.68
2024-03-16,MIL-02,VER-01,Verdure miste (kg),Deteriorato,0.79,2.77
2024-03-16,MIL-02,CAR-01,Carne manzo (kg),Sfrido,0.52,9.62
2024-03-16,MIL-02,PES-01,Pesce branzino (kg),Deteriorato,1.23,29.52
2024-03-16,MIL-03,MOZZ-01,Mozzarella (kg),Deteriorato,0.33,2.81
2024-03-16,MIL-03,VER-01,Verdure miste (kg),Sfrido,1.30,4.55
2024-03-16,MIL-03,PRO-01,Prosciutto crudo (kg),Scaduto,2.03,44.66
2024-03-16,MIL-04,OLI-01,Olio EVO (lt),Errore Comanda,0.53,6.36
2024-03-16,MIL-04,PRO-01,Prosciutto crudo (kg),Scaduto,1.85,40.70
2024-03-16,MIL-04,FUN-01,Funghi porcini (kg),Errore Comanda,0.64,17.92
2024-03-16,MIL-04,PES-01,Pesce branzino (kg),Errore Comanda,1.16,27.84
2024-03-16,MIL-05,MOZZ-01,Mozzarella (kg),Deteriorato,1.73,14.71
2024-03-16,MIL-05,VER-01,Verdure miste (kg),Scaduto,1.06,3.71
2024-03-16,MIL-05,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.74,5.57
2024-03-16,MIL-05,FAR-01,Farina tipo 00 (kg),Scaduto,0.30,0.24
2024-03-16,MIL-06,OLI-01,Olio EVO (lt),Errore Comanda,1.22,14.64
2024-03-16,MIL-06,FUN-01,Funghi porcini (kg),Scaduto,0.55,15.40
2024-03-16,MIL-06,FUN-01,Funghi porcini (kg),Sovraproduzione,1.88,52.64
2024-03-16,MIL-06,MOZZ-01,Mozzarella (kg),Scaduto,1.49,12.66
2024-03-16,MIL-07,OLI-01,Olio EVO (lt),Sovraproduzione,0.60,7.20
2024-03-16,MIL-07,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,2.02,6.46
2024-03-16,MIL-07,FAR-01,Farina tipo 00 (kg),Deteriorato,1.79,1.43
2024-03-16,MIL-07,SAL-01,Salame piccante (kg),Sfrido,1.30,23.40
2024-03-16,MIL-08,CAR-01,Carne manzo (kg),Errore Comanda,1.26,23.31
2024-03-16,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,1.05,23.10
2024-03-16,MIL-09,FAR-01,Farina tipo 00 (kg),Sfrido,2.02,1.62
2024-03-16,MIL-10,VER-01,Verdure miste (kg),Deteriorato,0.61,2.13
2024-03-16,MIL-10,PES-01,Pesce branzino (kg),Errore Comanda,1.12,26.88
2024-03-17,MIL-01,MOZZ-01,Mozzarella (kg),Errore Comanda,0.35,2.97
2024-03-17,MIL-01,PES-01,Pesce branzino (kg),Sfrido,0.67,16.08
2024-03-17,MIL-01,SAL-01,Salame piccante (kg),Errore Comanda,2.00,36.00
2024-03-17,MIL-01,SAL-01,Salame piccante (kg),Errore Comanda,0.76,13.68
2024-03-17,MIL-02,FAR-01,Farina tipo 00 (kg),Sfrido,0.41,0.33
2024-03-17,MIL-02,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.10,3.52
2024-03-17,MIL-03,PES-01,Pesce branzino (kg),Sovraproduzione,1.88,45.12
2024-03-17,MIL-03,VER-01,Verdure miste (kg),Sovraproduzione,1.13,3.95
2024-03-17,MIL-04,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.78,0.62
2024-03-17,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.57,5.02
2024-03-17,MIL-04,FAR-01,Farina tipo 00 (kg),Deteriorato,0.66,0.53
2024-03-17,MIL-05,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,0.34,1.09
2024-03-17,MIL-06,OLI-01,Olio EVO (lt),Errore Comanda,1.73,20.76
2024-03-17,MIL-06,MOZZ-01,Mozzarella (kg),Errore Comanda,1.27,10.79
2024-03-17,MIL-07,PRO-01,Prosciutto crudo (kg),Scaduto,1.67,36.74
2024-03-17,MIL-08,PRO-01,Prosciutto crudo (kg),Sovraproduzione,0.60,13.20
2024-03-17,MIL-09,FUN-01,Funghi porcini (kg),Sfrido,1.29,36.12
2024-03-17,MIL-09,VER-01,Verdure miste (kg),Sfrido,0.92,3.22
2024-03-17,MIL-09,PES-01,Pesce branzino (kg),Sovraproduzione,0.62,14.88
2024-03-17,MIL-10,VER-01,Verdure miste (kg),Scaduto,0.34,1.19
2024-03-18,MIL-01,FUN-01,Funghi porcini (kg),Scaduto,0.95,26.60
2024-03-18,MIL-01,VER-01,Verdure miste (kg),Errore Comanda,1.69,5.92
2024-03-18,MIL-02,VER-01,Verdure miste (kg),Sfrido,1.68,5.88
2024-03-18,MIL-02,VER-01,Verdure miste (kg),Sfrido,0.44,1.54
2024-03-18,MIL-02,OLI-01,Olio EVO (lt),Sfrido,0.43,5.16
2024-03-18,MIL-03,VER-01,Verdure miste (kg),Errore Comanda,0.96,3.36
2024-03-18,MIL-03,CAR-01,Carne manzo (kg),Errore Comanda,1.65,30.52
2024-03-18,MIL-03,FUN-01,Funghi porcini (kg),Sovraproduzione,1.02,28.56
2024-03-18,MIL-03,OLI-01,Olio EVO (lt),Sovraproduzione,1.16,13.92
2024-03-18,MIL-04,FAR-01,Farina tipo 00 (kg),Deteriorato,0.83,0.66
2024-03-18,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,1.92,6.14
2024-03-18,MIL-04,OLI-01,Olio EVO (lt),Errore Comanda,0.35,4.20
2024-03-18,MIL-04,MOZZ-01,Mozzarella (kg),Sfrido,2.02,17.17
2024-03-18,MIL-05,VER-01,Verdure miste (kg),Errore Comanda,0.41,1.43
2024-03-18,MIL-05,PRO-01,Prosciutto crudo (kg),Sfrido,1.22,26.84
2024-03-18,MIL-05,MOZZ-01,Mozzarella (kg),Errore Comanda,0.15,1.27
2024-03-18,MIL-06,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,1.01,3.23
2024-03-18,MIL-06,FUN-01,Funghi porcini (kg),Sfrido,0.90,25.20
2024-03-18,MIL-06,TOM-01,Pomodoro San Marzano (kg),Sfrido,0.58,1.86
2024-03-18,MIL-06,PES-01,Pesce branzino (kg),Scaduto,1.39,33.36
2024-03-18,MIL-07,FAR-01,Farina tipo 00 (kg),Deteriorato,1.87,1.50
2024-03-18,MIL-07,CAR-01,Carne manzo (kg),Errore Comanda,1.96,36.26
2024-03-18,MIL-08,FUN-01,Funghi porcini (kg),Scaduto,0.12,3.36
2024-03-18,MIL-08,SAL-01,Salame piccante (kg),Scaduto,1.92,34.56
2024-03-18,MIL-09,PES-01,Pesce branzino (kg),Scaduto,0.96,23.04
2024-03-18,MIL-10,OLI-01,Olio EVO (lt),Sovraproduzione,0.68,8.16
2024-03-18,MIL-10,VER-01,Verdure miste (kg),Errore Comanda,1.36,4.76
2024-03-19,MIL-01,PES-01,Pesce branzino (kg),Scaduto,1.90,45.60
2024-03-19,MIL-01,CAR-01,Carne manzo (kg),Scaduto,2.10,38.85
2024-03-19,MIL-01,CAR-01,Carne manzo (kg),Sovraproduzione,0.11,2.04
2024-03-19,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.90,2.88
2024-03-19,MIL-03,VER-01,Verdure miste (kg),Scaduto,1.39,4.86
2024-03-19,MIL-03,FAR-01,Farina tipo 00 (kg),Scaduto,1.77,1.42
2024-03-19,MIL-03,SAL-01,Salame piccante (kg),Deteriorato,0.58,10.44
2024-03-19,MIL-04,SAL-01,Salame piccante (kg),Sovraproduzione,1.28,23.04
2024-03-19,MIL-04,PES-01,Pesce branzino (kg),Deteriorato,1.81,43.44
2024-03-19,MIL-05,VER-01,Verdure miste (kg),Errore Comanda,1.53,5.36
2024-03-19,MIL-05,FAR-01,Farina tipo 00 (kg),Scaduto,0.45,0.36
2024-03-19,MIL-06,FAR-01,Farina tipo 00 (kg),Scaduto,0.57,0.46
2024-03-19,MIL-06,SAL-01,Salame piccante (kg),Scaduto,2.01,36.18
2024-03-19,MIL-06,CAR-01,Carne manzo (kg),Scaduto,1.63,30.15
2024-03-19,MIL-07,FUN-01,Funghi porcini (kg),Errore Comanda,1.09,30.52
2024-03-19,MIL-07,FAR-01,Farina tipo 00 (kg),Sovraproduzione,0.93,0.74
2024-03-19,MIL-08,MOZZ-01,Mozzarella (kg),Deteriorato,0.45,3.83
2024-03-19,MIL-08,OLI-01,Olio EVO (lt),Errore Comanda,1.35,16.20
2024-03-19,MIL-08,FUN-01,Funghi porcini (kg),Deteriorato,0.45,12.60
2024-03-19,MIL-08,PES-01,Pesce branzino (kg),Scaduto,0.92,22.08
2024-03-19,MIL-09,MOZZ-01,Mozzarella (kg),Errore Comanda,1.75,14.88
2024-03-19,MIL-09,PRO-01,Prosciutto crudo (kg),Scaduto,1.04,22.88
2024-03-19,MIL-10,CAR-01,Carne manzo (kg),Sfrido,0.46,8.51
2024-03-19,MIL-10,MOZZ-01,Mozzarella (kg),Scaduto,0.81,6.89
2024-03-19,MIL-10,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.52,1.66
2024-03-19,MIL-10,TOM-01,Pomodoro San Marzano (kg),Deteriorato,0.26,0.83
2024-03-20,MIL-01,FUN-01,Funghi porcini (kg),Sfrido,1.08,30.24
2024-03-20,MIL-02,CAR-01,Carne manzo (kg),Sfrido,1.02,18.87
2024-03-20,MIL-03,OLI-01,Olio EVO (lt),Deteriorato,0.40,4.80
2024-03-20,MIL-03,MOZZ-01,Mozzarella (kg),Deteriorato,0.65,5.53
2024-03-20,MIL-03,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.06,0.85
2024-03-20,MIL-04,PES-01,Pesce branzino (kg),Sfrido,0.81,19.44
2024-03-20,MIL-04,FUN-01,Funghi porcini (kg),Scaduto,1.67,46.76
2024-03-20,MIL-04,FAR-01,Farina tipo 00 (kg),Sfrido,1.11,0.89
2024-03-20,MIL-05,MOZZ-01,Mozzarella (kg),Sfrido,1.00,8.50
2024-03-20,MIL-05,OLI-01,Olio EVO (lt),Scaduto,1.26,15.12
2024-03-20,MIL-05,PES-01,Pesce branzino (kg),Errore Comanda,0.49,11.76
2024-03-20,MIL-05,OLI-01,Olio EVO (lt),Sfrido,0.69,8.28
2024-03-20,MIL-06,VER-01,Verdure miste (kg),Sfrido,0.63,2.21
2024-03-20,MIL-06,PES-01,Pesce branzino (kg),Scaduto,0.94,22.56
2024-03-20,MIL-06,CAR-01,Carne manzo (kg),Errore Comanda,1.23,22.75
2024-03-20,MIL-07,SAL-01,Salame piccante (kg),Sfrido,1.52,27.36
2024-03-20,MIL-08,OLI-01,Olio EVO (lt),Deteriorato,0.21,2.52
2024-03-20,MIL-08,FAR-01,Farina tipo 00 (kg),Scaduto,1.32,1.06
2024-03-20,MIL-09,FUN-01,Funghi porcini (kg),Errore Comanda,1.95,54.60
2024-03-20,MIL-10,PES-01,Pesce branzino (kg),Deteriorato,1.88,45.12
2024-03-20,MIL-10,FAR-01,Farina tipo 00 (kg),Sfrido,1.63,1.30
2024-03-21,MIL-01,FAR-01,Farina tipo 00 (kg),Scaduto,1.67,1.34
2024-03-21,MIL-01,CAR-01,Carne manzo (kg),Scaduto,1.80,33.30
2024-03-21,MIL-01,OLI-01,Olio EVO (lt),Errore Comanda,0.57,6.84
2024-03-21,MIL-02,VER-01,Verdure miste (kg),Sfrido,1.57,5.50
2024-03-21,MIL-02,MOZZ-01,Mozzarella (kg),Scaduto,0.18,1.53
2024-03-21,MIL-02,CAR-01,Carne manzo (kg),Scaduto,0.45,8.33
2024-03-21,MIL-02,OLI-01,Olio EVO (lt),Errore Comanda,0.32,3.84
2024-03-21,MIL-03,VER-01,Verdure miste (kg),Sovraproduzione,1.31,4.58
2024-03-21,MIL-03,CAR-01,Carne manzo (kg),Sovraproduzione,1.84,34.04
2024-03-21,MIL-03,TOM-01,Pomodoro San Marzano (kg),Errore Comanda,0.51,1.63
2024-03-21,MIL-04,TOM-01,Pomodoro San Marzano (kg),Sovraproduzione,0.53,1.70
2024-03-21,MIL-05,CAR-01,Carne manzo (kg),Deteriorato,1.79,33.12
2024-03-21,MIL-05,OLI-01,Olio EVO (lt),Sfrido,0.30,3.60
2024-03-21,MIL-06,PES-01,Pesce branzino (kg),Sfrido,0.34,8.16
2024-03-21,MIL-06,CAR-01,Carne manzo (kg),Scaduto,0.94,17.39
2024-03-21,MIL-07,SAL-01,Salame piccante (kg),Sovraproduzione,0.57,10.26
2024-03-21,MIL-07,FAR-01,Farina tipo 00 (kg),Sovraproduzione,1.40,1.12
2024-03-21,MIL-08,CAR-01,Carne manzo (kg),Scaduto,1.49,27.57
2024-03-21,MIL-08,PES-01,Pesce branzino (kg),Sfrido,2.04,48.96
2024-03-21,MIL-08,FAR-01,Farina tipo 00 (kg),Deteriorato,0.62,0.50
2024-03-21,MIL-08,VER-01,Verdure miste (kg),Sovraproduzione,0.95,3.32
2024-03-21,MIL-09,SAL-01,Salame piccante (kg),Deteriorato,1.14,20.52
2024-03-21,MIL-10,CAR-01,Carne manzo (kg),Errore Comanda,1.94,35.89
2024-03-22,MIL-01,OLI-01,Olio EVO (lt),Deteriorato,1.76,21.12
2024-03-22,MIL-01,CAR-01,Carne manzo (kg),Sovraproduzione,1.55,28.68
2024-03-22,MIL-02,TOM-01,Pomodoro San Marzano (kg),Deteriorato,1.36,4.35
2024-03-22,MIL-02,PRO-01,Prosciutto crudo (kg),Scaduto,0.56,12.32
2024-03-22,MIL-02,TOM-01,Pomodoro San Marzano (kg),Scaduto,0.21,0.67
2024-03-22,MIL-02,FUN-01,Funghi porcini (kg),Sovraproduzione,1.10,30.80
2024-03-22,MIL-03,PRO-01,Prosciutto crudo (kg),Errore Comanda,0.99,21.78
